ff,00,00
ff,ff,ff
ff,ff,fe
ff,ff,ff
2b,00,ff
ff,ff,ff
ff,ff,fe
ff,ff,ff
ff,00,00
ff,ff,ff
ff,ff,fe
ff,ff,ff
00,11,ff
ff,ff,ff
ff,ff,fe
ff,ff,ff
